Episode;Time;Character;Type of Roll;Total Value;Natural Value;Crit?;Damage Dealt;# Kills;Notes
C2E107;02:22:26;Yasha;Initiative;19;17;;;;
C2E107;02:22:36;Jester;Initiative;16;12;;;;
C2E107;02:22:38;Veth;Initiative;16;11;;;;
C2E107;02:22:50;Fjord;Initiative;9;9;;;;
C2E107;02:24:59;Beau;Attack;24;13;;;;Belabor
C2E107;02:24:59;Beau;Attack;16;5;;;;Belabor
C2E107;02:25:16;Beau;Damage;9;;;9 to T-Rex;;
C2E107;02:25:20;Beau;Damage;14;;;14 to T-Rex;;
C2E107;02:25:50;Beau;Attack;27;17;;;;Unarmed Strike
C2E107;02:25:57;Beau;Attack;24;14;;;;Unarmed Strike
C2E107;02:26:05;Beau;Damage;10;;;10 to T-Rex;;
C2E107;02:26:08;Beau;Damage;14;;;14 to T-Rex;;
C2E107;02:27:15;Yasha;Attack;23;14;;;;Magician's Judge or Skingorger
C2E107;02:27:36;Yasha;Damage;16;;;16 to T-Rex;;
C2E107;02:27:46;Yasha;Attack;19;10;;;;Magician's Judge or Skingorger
C2E107;02:27:55;Yasha;Damage;15;;;15 to T-Rex;;
C2E107;02:28:16;Caduceus;Spell Attack;28;19;;;;Ray of Enfeeblement
C2E107;02:29:36;Veth;Attack;18;8;;;;TTBB1000 Sharpshooter SA
C2E107;02:30:27;Veth;Damage;45;;;45 (20 + 10 SS + 9 Lightning) to T-Rex;;With Brenatto's Voltaic Bolt
C2E107;02:35:30;Caleb;Damage;34;;;34 Fire to T-Rex;;Fireball
C2E107;02:37:24;Fjord;Spell Attack;23;14;;;;Eldritch Blast
C2E107;02:37:29;Fjord;Spell Attack;19;10;;;;Eldritch Blast
C2E107;02:37:35;Fjord;Spell Attack;18;9;;;;Eldritch Blast
C2E107;02:37:50;Fjord;Damage;32;;;32 Force to T-Rex;;
C2E107;02:38:52;Beau;Attack;27;16;;;;Belabor
C2E107;02:38:52;Beau;Attack;30;19;;;;Belabor
C2E107;02:39:11;Beau;Damage;14;;;14 to T-Rex;;
C2E107;02:39:11;Beau;Damage;14;;;14 to T-Rex;;
C2E107;02:39:40;Beau;Attack;22;13;;;;Unarmed Strike
C2E107;02:39:42;Beau;Attack;15;6;;;;Unarmed Strike
C2E107;02:39:53;Beau;Damage;12;;;12 to T-Rex;;
C2E107;02:39:58;Beau;Damage;13;;;13 to T-Rex;;
C2E107;02:40:41;Yasha;Attack;23;14;;;;Magician's Judge or Skingorger
C2E107;02:40:59;Yasha;Damage;20;;;20 to T-Rex;;
C2E107;02:41:09;Yasha;Attack;15;6;;;;Magician's Judge or Skingorger
C2E107;02:41:20;Yasha;Damage;15;;;15 to T-Rex;;
C2E107;02:42:23;Jester;Damage;34;;;34 to T-Rex;;Blade Barrier
C2E107;02:47:41;Yasha;Attack;21;12;;;;Magician's Judge or Skingorger AoO
C2E107;02:48:38;Yasha;Damage;21;;;21 to T-Rex;;
C2E107;02:49:36;Caduceus;Spell Attack;14;5;;;;Ray of Enfeeblement
C2E107;02:50:34;Veth;Attack;17;7;;;;TTBB1000 Sharpshooter SA
C2E107;02:51:18;Veth;Damage;38;;;38 to T-Rex;;
C2E107;02:51:59;Veth;Perception;13;12;;;;
C2E107;02:52:13;Jester;Spell Attack;15;;;;;Guiding Bolt (5th)
C2E107;02:52:39;Jester;Damage;23;;;23 Radiant to T-Rex;;
C2E107;02:53:26;Caleb;Attack;27;17;;;;T-Rex Bite Attack
C2E107;02:53:34;Caleb;Damage;32;;;32 to T-Rex;;
C2E107;02:54:15;Fjord;Spell Attack;23;14;;;;Eldritch Blast
C2E107;02:54:19;Fjord;Spell Attack;Nat1;1;;;;Eldritch Blast
C2E107;02:54:27;Fjord;Spell Attack;22;13;;;;Eldritch Blast
C2E107;02:54:39;Fjord;Damage;29;;;29 Force to T-Rex;1;HDYWTDT
C2E107;02:56:11;Caduceus;Perception;22;13;;;;
C2E107;02:57:48;Caduceus;Healing;21;;;;;Cure Wounds (2nd), Beau heals 21 points
C2E107;02:59:15;Jester;Animal Handling;Nat1;1;;;;
C2E107;03:03:00;Jester;Perception;3;4;;;;As T-Rex
C2E107;03:12:52;Beau;Deception;19;14;;;;
C2E107;03:20:57;Caduceus;Religion;5;2;;;;
C2E107;03:21:01;Beau;Religion;21;17;;;;
C2E107;03:21:48;Caleb;Arcana;23;13;;;;
C2E107;03:22:55;Fjord;Arcana;Nat20;20;;;;Disregarded
C2E108;00:26:20;Jester;Survival;23;18;;;;Could also be Nature
C2E108;00:43:15;Yasha;Intimidation;Nat20;20;;;;
C2E108;01:00:01;Jester;Dexterity;17;13;;;;
C2E108;01:29:56;Yasha;Performance;Unknown;Unknown;;;;Disregarded due to advantage
C2E108;01:29:56;Yasha;Performance;5;7;;;;With advantage
C2E108;01:31:40;Yasha;Performance;13;15;;;;
C2E108;01:46:18;Jester;Insight;18;13;;;;
C2E108;01:56:27;Beau;Perception;15;11;;;;
C2E108;01:56:28;Caduceus;Perception;19;10;;;;
C2E108;02:10:31;Beau;Athletics;26;18;;;;
C2E108;02:10:33;Yasha;Athletics;11;3;;;;
C2E108;02:40:45;Caleb;Intelligence;23;18;;;;
C2E108;02:49:21;Jester;Strength;14;11;;;;
C2E108;03:11:47;Beau;Attack;15;5;;;;Unarmed Strike
C2E108;03:19:28;Jester;Acrobatics;9;5;;;;
C2E108;03:22:53;Caduceus;Other;Unknown;Unknown;;;;d20 to determine True Seeing duration
C2E108;02:23:29;Jester;Stealth;12;8;;;;
C2E108;03:50:20;Jester;Insight;10;5;;;;
C2E108;03:59:28;Caduceus;Other;5;;;;;Hit Points
C2E108;03:59:34;Beau;Other;7;;;;;Hit Points
C2E108;03:59:43;Yasha;Other;2;;;;;Hit Points
C2E108;03:59:53;Veth;Other;1;;;;;Hit Points (disregarded)
C2E108;03:59:56;Veth;Other;3;;;;;Hit Points
C2E108;04:00:00;Caleb;Other;5;;;;;Hit Points
C2E108;04:00:13;Jester;Other;3;;;;;Hit Points
C2E108;04:00:20;Fjord;Other;9;;;;;Hit Points
C2E109;01:02:55;Yasha;Persuasion;4;6;;;;
C2E109;01:15:18;Fjord;Persuasion;23;18;;;;
C2E109;01:26:57;Fjord;Perception;Nat20;20;;;;
C2E109;01:39:28;Veth;Persuasion;22;19;;;;
C2E109;02:33:30;Jester;Persuasion;Unknown;Unknown;;;;disregarded due to advantage
C2E109;02:33:30;Jester;Persuasion;20;14;;;;
C2E109;02:39:09;Fjord;Perception;15;12;;;;
C2E109;02:55:53;Fjord;Constitution;17;13;;;;
C2E109;02:55:54;Caleb;Constitution;11;9;;;;
C2E109;02:55:56;Yasha;Constitution;Nat1;1;;;;
C2E109;02:55:59;Caduceus;Constitution;19;16;;;;
C2E109;02:56:00;Beau;Constitution;11;8;;;;
C2E109;02:56:01;Jester;Constitution;21;18;;;;
C2E109;03:15:56;Caleb;Other;Unknown;Unknown;;;;Hit Points granted by Paragon mint tea
C2E109;03:15:56;Jester;Other;Unknown;Unknown;;;;Hit Points granted by Paragon mint tea
C2E109;03:15:56;Fjord;Other;Unknown;Unknown;;;;Hit Points granted by Paragon mint tea
C2E109;03:15:56;Beau;Other;Unknown;Unknown;;;;Hit Points granted by Paragon mint tea
C2E109;03:15:56;Caduceus;Other;Unknown;Unknown;;;;Hit Points granted by Paragon mint tea
C2E109;03:15:56;Yasha;Other;Unknown;Unknown;;;;Hit Points granted by Paragon mint tea
C2E109;03:33:37;Beau;Insight;19;10;;;;
C2E109;03:33:38;Caleb;Insight;28;19;;;;
C2E110;01:00:27;Beau;Sleight of Hand;11;6;;;;
C2E110;01:09:48;Jester;Perception;13;8;;;;
C2E110;01:25:56;Beau;Perception;Nat20;20;;;;
C2E110;01:33:06;Beau;Investigation;26;12;;;;
C2E110;01:57:21;Beau;Insight;15;6;;;;
C2E110;02:20:15;Caleb;Arcana;15;4;;;;
C2E110;02:20:55;Beau;History;31;17;;;;
C2E110;02:22:30;Jester;Perception;9;Unknown;;;;with Guidance
C2E110;02:31:44;Veth;Dexterity;17;12;;;;
C2E110;02:39:49;Beau;Insight;17;8;;;;
C2E110;02:39:49;Caduceus;Insight;22;12;;;;
C2E110;02:41:02;Jester;Deception;15;9;;;;
C2E110;02:55:41;Jester;Insight;Nat20;20;;;;
C2E110;02:55:42;Caleb;Insight;25;16;;;;
C2E110;03:04:18;Jester;Insight;Nat1;1;;;;
C2E110;03:04:18;Beau;Insight;15;6;;;;
C2E110;03:11:53;Caleb;Insight;Nat20;20;;;;
C2E110;03:11:53;Caduceus;Insight;Nat20;20;;;;
C2E110;03:48:38;Fjord;Other;8;;;;;Jester's tarot card reading
C2E110;03:49:22;Fjord;Other;2;;;;;Jester's tarot card reading
C2E110;03:50:14;Fjord;Other;11;;;;;Jester's tarot card reading
C2E111;00:17:19;Beau;Dexterity;15;10;;;;With Bless
C2E111;00:22:59;Jester;Insight;20;15;;;;
C2E111;01:29:18;Beau;Investigation;Unknown;Unknown;;;;Disregarded due to advantage
C2E111;01:29:18;Beau;Investigation;25;11;;;;With advantage
C2E111;01:30:02;Beau;Investigation;Nat1;1;;;;Disregarded due to advantage
C2E111;01:30:02;Beau;Investigation;19;5;;;;With advantage
C2E111;02:41:17;Jester;Perception;Nat20;20;;;;
C2E111;02:48:53;Jester;Deception;14;8;;;;
C2E111;02:58:25;Jester;Perception;14;9;;;;
C2E111;03:04:32;Jester;Perception;15;10;;;;
C2E111;03:25:47;Veth;Investigation;28;15;;;;
C2E111;03:28:18;Veth;Investigation;Unknown;Unknown;;;;Disregarded due to advantage
C2E111;03:28:18;Veth;Investigation;23;10;;;;With advantage
C2E111;03:29:42;Caduceus;Investigation;7;8;;;;
C2E112;00:22:01;Veth;Investigation;Nat1;1;;;;Reliable Talent, so total 20
C2E112;00:42:15;Caleb;Perception;Unknown;Unknown;;;;disregarded due to disadvantage
C2E112;00:42:15;Caleb;Perception;21;16;;;;
C2E112;01:01:48;Veth;Insight;20;19;;;;
C2E112;01:01:48;Caduceus;Insight;20;10;;;;
C2E112;01:01:49;Beau;Insight;26;17;;;;
C2E112;01:01:51;Caleb;Insight;26;17;;;;
C2E112;01:01:53;Jester;Insight;Unknown;Unknown;;;;
C2E112;01:01:55;Fjord;Insight;17;19;;;;
C2E112;01:01:58;Yasha;Insight;12;13;;;;
C2E112;01:05:31;Caduceus;Perception;12;2;;;;
C2E112;01:26:03;Beau;Investigation;23;9;;;;
C2E112;02:03:40;Beau;Persuasion;16;15;;;;
C2E112;02:44:42;Beau;Perception;13;9;;;;
C2E112;03:11:07;Caduceus;Perception;Nat20;20;;;;
C2E112;03:11:08;Veth;Perception;12;11;;;;
C2E112;03:20:29;Jester;Insight;15;10;;;;
C2E112;03:21:52;Jester;Perception;15;10;;;;
C2E112;03:25:07;Fjord;Other;8;;;;;Encounter d10
C2E112;03:32:41;Jester;Investigation;4;3;;;;
C2E112;03:32:48;Veth;Investigation;23;10;;;;
C2E112;03:32:50;Caleb;Investigation;19;8;;;;
C2E112;03:32:51;Beau;Investigation;Unknown;Unknown;;;;disregarded due to advantage
C2E112;03:32:51;Beau;Investigation;27;13;;;;
C2E112;03:34:31;Caduceus;Perception;27;18;;;;
C2E112;03:34:34;Fjord;Perception;18;15;;;;
C2E112;03:34:36;Yasha;Perception;24;19;;;;no Nat20 announced- assumed bad math
C2E112;03:36:38;Veth;Investigation;23;10;;;;
C2E112;03:36:52;Veth;Thieves' Tools;Nat20;20;;;;Total 35
C2E112;03:37:48;Veth;Inevstigation;23;10;;;;
C2E112;03:41:12;Fjord;Other;9;;;;;Encounter d10
C2E112;03:42:45;Fjord;Perception;7;4;;;;
C2E112;03:46:30;Fjord;Other;6;;;;;Encounter d10
C2E112;03:47:09;Fjord;Other;8;;;;;Encounter d10
C2E112;03:47:51;Fjord;Other;1;;;;;Encounter d10
C2E112;03:48:51;Caduceus;Perception;Unknown;Unknown;;;;disregarded due to disadvantage
C2E112;03:48:51;Caduceus;Perception;15;5;;;;
C2E112;03:48:52;Beau;Perception;Unknown;Unknown;;;;disregarded due to disadvantage
C2E112;03:48:52;Beau;Perception;6;2;;;;
C2E112;03:49:57;Caduceus;Other;Unknown;Unknown;;;;Divine Intervention (failed)
C2E112;03:56:00;Beau;Initiative;20;Unknown;;;;with Boots
C2E112;03:56:12;Fjord;Initiative;14;14;;;;
C2E112;03:56:12;Yasha;Initiative;Unknown;Unknown;;;;disregarded due to advantage
C2E112;03:56:12;Yasha;Initiative;12;10;;;;
C2E112;03:56:21;Caleb;Initiative;8;7;;;;
C2E112;03:56:22;Veth;Initiative;9;4;;;;
C2E112;03:56:26;Jester;Initiative;7;3;;;;
C2E112;03:56:35;Caduceus;Initiative;Nat1;1;;;;
C2E112;03:58:23;Beau;Attack;27;15;;;;Belabor Staff against Chuul 1
C2E112;03:58:25;Beau;Attack;17;5;;;;Belabor Staff against Chuul 1
C2E112;03:58:34;Beau;Damage;15;;;15 to Chuul 1;;
C2E112;03:58:34;Beau;Damage;16;;;16 to Chuul 1;;
C2E112;03:59:28;Beau;Attack;30;19;;;;Unarmed Strike against Chuul 2
C2E112;03:59:28;Beau;Attack;27;16;;;;Unarmed Strike against Chuul 2
C2E112;03:59:43;Beau;Damage;10;;;10 to Chuul 2;;
C2E112;03:59:43;Beau;Damage;8;;;8 to Chuul 2;;
C2E112;04:00:48;Fjord;Spell Attack;20;10;;;;Eldritch Blast against Chuul 1
C2E112;04:00:48;Fjord;Spell Attack;Unknown;Unknown;;;;disregarded due to advantage
C2E112;04:00:58;Fjord;Spell Attack;25;15;;;;Eldritch Blast against Chuul 1
C2E112;04:00:58;Fjord;Spell Attack;Unknown;Unknown;;;;disregarded due to advantage
C2E112;04:01:06;Fjord;Spell Attack;22;12;;;;Eldritch Blast against Chuul 1
C2E112;04:01:06;Fjord;Spell Attack;Unknown;Unknown;;;;disregarded due to advantage
C2E112;04:01:20;Fjord;Damage;36;;;36 force to Chuul 1;;
C2E112;04:06:25;Beau;Wisdom Save;Nat1;1;;;;against Veth's Hypnotic Pattern- Beau is charmed
C2E112;04:06:25;Yasha;Wisdom Save;18;18;;;;against Veth's Hypnotic Pattern
C2E112;04:05:43;Veth;Stealth;34;19;;;;
C2E112;04:16:40;Fjord;Strength;Nat20;20;;;;
C2E113;00:12:54;Beau;Strength;4;4;;;;
C2E113;00:14:41;Beau;Attack;27;17;;;;Unarmed Strike
C2E113;00:14:51;Beau;Damage;7;;;7 to Chuul 2;;
C2E113;00:18:32;Fjord;Other;5;;;;;Armor of Hexes
C2E113;00:20:45;Yasha;Attack;17;7;;;;Magician's Judge
C2E113;00:21:11;Yasha;Damage;32;;;32 to Chuul 2;;
C2E113;00:21:46;Yasha;Attack;Unknown;Unknown;;;;Disregarded due to advatage
C2E113;00:21:46;Yasha;Attack;23;13;;;;Magician's Judge with advantage
C2E113;00:21:52;Yasha;Damage;18;;;18 to Chuul;;
C2E113;00:26:20;Caleb;Arcana;26;15;;;;
C2E113;00:29:21;Yasha;Constitution Save;17;9;;;;
C2E113;00:30:50;Veth;Constitution Save;17;9;;;;
C2E113;00:31:09;Caleb;Mirror Image;Nat20;20;;;;Mirror Image
C2E113;00:31:16;Caleb;Mirror Image;4;4;;;;Mirror Image
C2E113;00:31:25;Caleb;Mirror Image;9;9;;;;Mirror Image
C2E113;00:33:40;Caleb;Damage;9;;;9 to Chuul 4, 9 to Deep Scion;;Stormrider Boots
C2E113;00:35:54;Jester;Spell Attack;Unknown;Unknown;;;;Disregarded due to advantage
C2E113;00:35:54;Jester;Spell Attack;19;9;;;;Spiritual Weapon with advantage
C2E113;00:36:14;Jester;Damage;18;;;18 Radiant to Chuul 2;;
C2E113;00:46:06;Caleb;Mirror Image;Nat1;1;;;;Mirror Image
C2E113;00:48:08;Caleb;Constitution Save;20;17;;;;Concentration
C2E113;00:50:51;Beau;Attack;16;4;;;;Disregarded due to advantage
C2E113;00:50:51;Beau;Attack;16;4;;;;Belabor with advantage
C2E113;00:50:51;Beau;Attack;14;2;;;;Disregarded due to advantage
C2E113;00:50:51;Beau;Attack;18;6;;;;Belabor with advantage
C2E113;00:51:28;Beau;Damage;13;;;13 to Chuul 2;;
C2E113;00:51:39;Beau;Damage;12;;;12 to Chuul 2;1;
C2E113;00:58:12;Yasha;Attack;Unknown;Unknown;;;;Disregarded due to advantage
C2E113;00:58:12;Yasha;Attack;15;5;;;;Magician's Judge with advantage
C2E113;00:58:34;Yasha;Attack;24;14;;;;Disregarded due to advantage
C2E113;00:58:34;Yasha;Attack;27;17;;;;Magician's Judge with advantage
C2E113;00:58:55;Yasha;Damage;32;;;32 to Chuul 3;;
C2E113;01:03:11;Jester;Damage;28;;;14 (28/2) Radiant to Toad Demon Creature;;Spirit Guardians
C2E113;01:04:02;Jester;Constitution Save;Unknown;Unknown;;;;Concentration
C2E113;01:04:05;Jester;Constitution Save;Unknown;Unknown;;;;Concentration
C2E113;01:04:34;Jester;Constitution Save;Unknown;Unknown;;;;Concentration
C2E113;01:05:18;Jester;Damage;16;;;8 (16/2) Cold to Toad Demon Creature;;Hellish Rebuke
C2E113;01:05:52;Jester;Damage;22;;;22 Radiant to Chuul 4;;Spirit Guardians
C2E113;01:07:32;Yasha;Constitution Save;Nat20;20;;;;Against Chuul pincer
C2E113;01:08:56;Caduceus;Damage;21;;;21 Radiant to Chuul 1;;Spirit Guardians
C2E113;01:10:18;Caduceus;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;01:10:18;Caduceus;Perception;25;15;;;;With disadvantage
C2E113;01:09:41;Caduceus;Damage;20;;;20 Force to Chuul 1;1;Shield of Retribution
C2E113;01:13:09;Veth;Attack;15;4;;;;TTBB1000
C2E113;01:13:44;Veth;Other;2;;;;;d4
C2E113;01:16:37;Caleb;Strength;20;20;;;;T-Rex
C2E113;01:20:00;Jester;Spell Attack;Nat1;1;;;;Spiritual Weapon
C2E113;01:20:19;Jester;Other;3;;;;;d4
C2E113;01:24:37;Caduceus;Healing;20;;;;;"Mass Cure Wounds; Fjord, Jester, Veth, Caduceus, and Beau heal 20 points"
C2E113;01:27:07;Jester;Spell Attack;20;10;;;;Guiding Bolt
C2E113;01:29:42;Beau;Acrobatics;20;10;;;;
C2E113;01:32:33;Fjord;Athletics;11;5;;;;
C2E113;01:34:10;Yasha;Attack;23;13;;;;Magician's Judge
C2E113;01:34:27;Yasha;Damage;31;;;31 to Chuul 3;;
C2E113;01:34:53;Yasha;Attack;20;10;;;;Magician's Judge
C2E113;01:35:05;Yasha;Damage;12;;;12 to Chuul 3;;
C2E113;01:36:17;Jester;Damage;28;;;14 (28/2) Radiant to Avantika;;Spirit Guardians
C2E113;01:36:20;Caduceus;Damage;19;;;10 (19/2) Radiant to Avantika;;Spirit Guardians
C2E113;01:38:10;Beau;Attack;15;3;;;;Belabor AoO
C2E113;01:39:21;Fjord;Charisma;Nat1;1;;;;Counterspell
C2E113;01:40:03;Fjord;Constitution Save;18;13;;16 (32/2) Thunder to Fjord;;Against Thunderwave (5th)
C2E113;01:40:08;Beau;Constitution Save;21;16;;16 (32/2) Thunder to Beau;;Against Thunderwave (5th)
C2E113;01:40:12;Veth;Constitution Save;16;15;;32 Thunder to Veth;;Against Thunderwave (5th)
C2E113;01:41:58;Veth;Acrobatics;20;10;;;;With Reliable Talent
C2E113;01:42:52;Caduceus;Damage;22;;;22 Radiant to Chuul 4;;Spirit Guardians
C2E113;01:42:54;Jester;Damage;26;;;26 Radiant to Chuul 4;;Spirit Guardians
C2E113;01:43:48;Jester;Constitution Save;14;11;;;;Concentration
C2E113;01:43:54;Caduceus;Constitution Save;5;2;;;;Disregarded due to advantage
C2E113;01:43:54;Caduceus;Constitution Save;17;14;;;;Concentration with advantage
C2E113;01:46:40;Caleb;Attack;29;19;;;;T-Rex Tail AoO
C2E113;01:46:47;Caleb;Damage;17;;;17 to Chuul 4;;
C2E113;01:47:45;Caduceus;Constitution Save;11;8;;;;Against Chuul Tentacles, Caduceus is poisoned and paralyzed
C2E113;01:48:47;Veth;Athletics;15;10;;;;
C2E113;01:49:32;Veth;Stealth;29;14;;;;
C2E113;01:51:19;Caleb;Attack;18;8;;;;T-Rex Bite
C2E113;01:51:39;Caleb;Damage;28;;;28 to Deep Scion;;
C2E113;01:52:35;Jester;Spell Attack;26;16;;;;Spiritual Weapon
C2E113;01:52:34;Jester;Damage;16;;;16 to Chuul 3;1;
C2E113;01:54:56;Caduceus;Constitution Save;20;17;;;;Against Chuul tentacle poison, is no longer poisoned and paralyzed
C2E113;01:57:49;Caleb;Wisdom Save;5;-4;;;;Against Psychic Screech, as T-Rex, Caleb is stunned
C2E113;01:59:04;Beau;Attack;28;17;;;;Unarmed Strike
C2E113;01:59:16;Beau;Attack;19;8;;;;Unarmed Strike
C2E113;01:59:33;Beau;Damage;18;;;18 to Avantika;;
C2E113;02:00:05;Beau;Attack;Unknown;Unknown;;;;Unarmed Strike
C2E113;02:00:07;Beau;Attack;31;20;;;;Unarmed Strike
C2E113;02:00:16;Beau;Damage;17;;;17 to Avantika;;
C2E113;02:02:13;Fjord;Attack;19;7;;;;Star Razor
C2E113;02:02:20;Fjord;Attack;Unknown;Unknown;;;;Star Razor
C2E113;02:03:35;Yasha;Attack;18;8;;;;Magician's Judge
C2E113;02:03:58;Yasha;Attack;28;18;;;;Magician's Judge
C2E113;02:04:16;Yasha;Damage;30;;;30 to Avantika;;
C2E113;02:05:38;Jester;Damage;21;;;21 Radiant to Avantika;;Spirit Guardians
C2E113;02:05:41;Caduceus;Damage;22;;;22 Radiant to Avantika;;Spirit Guardians
C2E113;02:29:10;Caduceus;Other;Unknown;Unknown;;;;Divine Intervention
C2E113;02:29:16;Jester;Other;Unknown;Unknown;;;;Divine Intervention
C2E113;02:29:55;Caduceus;Healing;15;;;;;"Mass Cure Wounds; Fjord, Jester, Caleb, Veth, Yasha, and Beau heal 15 points"
C2E113;02:36:39;Beau;Acrobatics;20;10;;;;
C2E113;02:37:46;Fjord;Perception;13;10;;;;As Killer Whale
C2E113;02:37:50;Yasha;Perception;15;12;;;;As Killer Whale
C2E113;02:37:51;Caleb;Perception;12;9;;;;As Killer Whale
C2E113;02:37:56;Jester;Perception;13;8;;;;With disadvantage
C2E113;02:37:56;Jester;Perception;14;9;;;;Disregarded due to disadvantage
C2E113;02:39:47;Fjord;Perception;Unknown;Unknown;;;;
C2E113;02:39:31;Yasha;Perception;Unknown;Unknown;;;;
C2E113;02:39:36;Caleb;Perception;19;16;;;;Disregarded due to advantage
C2E113;02:39:36;Caleb;Perception;Nat20;20;;;;With advantage
C2E113;02:39:33;Jester;Perception;Nat20;20;;;;Disregarded due to disadvantage
C2E113;02:39:33;Jester;Perception;21;16;;;;With disadvantage
C2E113;02:39:50;Caduceus;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:39:50;Caduceus;Perception;28;18;;;;With disadvantage
C2E113;02:39:55;Veth;Perception;4;3;;;;
C2E113;02:39:58;Beau;Perception;7;3;;;;
C2E113;02:42:16;Caduceus;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:42:16;Caduceus;Perception;16;6;;;;With disadvantage
C2E113;02:42:20;Caleb;Perception;Nat1;1;;;;Disregarded due to advantage
C2E113;02:42:20;Caleb;Perception;Nat20;20;;;;With advantage
C2E113;02:42:25;Beau;Perception;Nat1;1;;;;
C2E113;02:42:27;Veth;Perception;6;5;;;;
C2E113;02:42:29;Fjord;Perception;Unknown;Unknown;;;;Disregarded due to advantage
C2E113;02:42:29;Fjord;Perception;5;2;;;;"As killer whale; with advantage"
C2E113;02:42:29;Yasha;Perception;Unknown;Unknown;;;;Disregarded due to advantage
C2E113;02:42:29;Yasha;Perception;12;9;;;;"As killer whale; with advantage"
C2E113;02:42:32;Jester;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:42:32;Jester;Perception;16;11;;;;With disadvantage
C2E113;02:43:55;Caduceus;Perception;Nat1;1;;;;Disregarded due to disadvantage
C2E113;02:43:55;Caduceus;Perception;Nat1;1;;;;With disadvantage
C2E113;02:43:57;Jester;Perception;7;2;;;;With disadvantage
C2E113;02:43:57;Jester;Perception;8;3;;;;Disregarded due to disadvantage
C2E113;02:44:01;Veth;Perception;19;18;;;;
C2E113;02:44:03;Beau;Perception;8;4;;;;
C2E113;02:44:06;Yasha;Perception;17;14;;;;As killer whale
C2E113;02:44:06;Fjord;Perception;5;2;;;;As killer whale
C2E113;02:46:14;Caduceus;Perception;Nat20;20;;;;Disregarded due to disadvantage
C2E113;02:46:14;Caduceus;Perception;14;4;;;;With disadvantage
C2E113;02:46:20;Veth;Perception;19;18;;;;
C2E113;02:46:23;Beau;Perception;20;16;;;;
C2E113;02:48:46;Fjord;Perception;19;16;;;;
C2E113;02:48:46;Jester;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:48:46;Jester;Perception;19;14;;;;With disadvantage
C2E113;02:48:53;Yasha;Perception;7;4;;;;
C2E113;02:50:03;Caleb;Perception;16;13;;;;
C2E113;02:49:56;Caduceus;Perception;Nat20;20;;;;Disregarded due to disadvantage
C2E113;02:49:56;Caduceus;Perception;16;6;;;;With disadvantage
C2E113;02:49:58;Beau;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:49:58;Beau;Perception;Nat1;1;;;;With disadvantage
C2E113;02:49:55;Veth;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:49:55;Veth;Perception;Nat1;1;;;;With disadvantage
C2E113;02:50:00;Yasha;Perception;21;18;;;;
C2E114;02:50:03;Caleb;Perception;16;13;;;;
C2E113;02:50:05;Jester;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:50:05;Jester;Perception;Unknown;Unknown;;;;With disadvantage
C2E113;02:50:06;Fjord;Perception;19;16;;;;
C2E113;02:52:11;Caleb;Perception;20;17;;;;
C2E113;02:52:14;Fjord;Perception;20;17;;;;
C2E113;02:52:15;Yasha;Perception;22;19;;;;
C2E113;02:52:18;Caduceus;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:52:18;Caduceus;Perception;23;13;;;;With disadvantage
C2E113;02:52:21;Beau;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:52:21;Beau;Perception;21;17;;;;With disadvantage
C2E113;02:52:26;Jester;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:52:26;Jester;Perception;19;14;;;;With disadvantage
C2E113;02:52:28;Veth;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:52:28;Veth;Perception;11;10;;;;With disadvantage
C2E113;02:53:18;Caleb;Perception;Nat20;20;;;;
C2E113;02:53:19;Jester;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:53:19;Jester;Perception;25;20;;;;With disadvantage
C2E113;02:53:26;Fjord;Perception;Nat20;20;;;;
C2E113;02:53:31;Yasha;Perception;13;10;;;;
C2E113;02:53:34;Beau;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:53:34;Beau;Perception;11;7;;;;With disadvantage
C2E113;02:53:35;Veth;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:53:35;Veth;Perception;9;8;;;;With disadvantage
C2E113;02:53:35;Caduceus;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:53:35;Caduceus;Perception;25;15;;;;With disadvantage
C2E113;02:54:23;Jester;Spell Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E113;02:54:23;Jester;Spell Attack;12;2;;;;Guiding Bolt (3rd) with disadvantage
C2E113;02:56:36;Fjord;Attack;21;9;;;;Star Razor
C2E113;02:56:49;Fjord;Attack;29;17;;;;Star Razor
